constructorStandingsId,raceId,constructorId,points,position,positionText,wins,raceId2
725,87,1,164.0,1,1,9,748
726,87,7,81.0,4,4,0,748
727,87,15,17.0,8,8,0,748
728,87,17,12.0,9,9,0,748
729,87,18,7.0,10,10,0,748
730,87,16,33.0,6,6,0,748
731,88,4,176.0,1,1,7,749
732,88,6,100.0,3,3,1,749
733,88,9,30.0,7,7,0,749
734,88,3,64.0,5,5,0,749
735,88,1,174.0,2,2,10,749
736,88,7,82.0,4,4,0,749
737,88,15,17.0,8,8,0,749
738,88,17,12.0,9,9,0,749
739,88,18,7.0,10,10,0,749
740,88,16,37.0,6,6,0,749
741,89,4,191.0,1,1,8,750
742,89,6,100.0,3,3,1,750
743,89,9,34.0,7,7,0,750
744,89,3,66.0,5,5,0,750
745,89,1,182.0,2,2,10,750
746,89,7,88.0,4,4,0,750
747,89,15,20.0,8,8,0,750
748,89,17,12.0,9,9,0,750
749,89,18,7.0,10,10,0,750
750,89,16,38.0,6,6,0,750
6146,90,17,0.0,9,9,0,714
6145,90,7,0.0,8,8,0,714
6144,90,19,0.0,7,7,0,714
6143,90,15,0.0,6,6,0,714
6142,90,1,1.0,5,5,0,714
6141,90,16,3.0,4,4,0,714
6140,90,3,9.0,2,2,0,714
6139,90,4,8.0,3,3,0,714
6138,90,6,18.0,1,1,1,714
6156,91,18,0.0,10,10,0,715
6155,91,17,0.0,9,9,0,715
6154,91,7,0.0,7,7,0,715
6153,91,19,0.0,8,8,0,715
6152,91,15,1.0,6,6,0,715
6151,91,1,4.0,5,5,0,715
6150,91,16,9.0,4,4,0,715
6149,91,3,17.0,2,2,0,715
6148,91,4,14.0,3,3,0,715
6147,91,6,33.0,1,1,2,715
6166,92,18,0.0,10,10,0,716
6165,92,17,0.0,9,9,0,716
6164,92,7,0.0,8,8,0,716
6163,92,19,1.0,7,7,0,716
6162,92,15,1.0,6,6,0,716
6161,92,1,4.0,5,5,0,716
6160,92,16,19.0,4,4,0,716
6159,92,3,19.0,3,3,0,716
6158,92,4,22.0,2,2,0,716
6157,92,6,51.0,1,1,3,716
6176,93,18,0.0,10,10,0,717
6175,93,17,0.0,9,9,0,717
6174,93,7,0.0,8,8,0,717
6173,93,19,1.0,7,7,0,717
6172,93,15,1.0,6,6,0,717
6171,93,1,5.0,5,5,0,717
6170,93,16,27.0,3,3,0,717
6169,93,3,27.0,4,4,0,717
6168,93,4,31.0,2,2,0,717
6167,93,6,64.0,1,1,4,717
6186,94,18,0.0,10,10,0,718
6185,94,17,0.0,9,9,0,718
6184,94,7,0.0,8,8,0,718
6183,94,19,1.0,7,7,0,718
6182,94,15,3.0,6,6,0,718
6181,94,1,5.0,5,5,0,718
6180,94,16,32.0,3,3,0,718
6179,94,3,30.0,4,4,0,718
6178,94,4,42.0,2,2,0,718
6177,94,6,82.0,1,1,5,718
6196,95,18,0.0,10,10,0,719
6195,95,17,2.0,8,8,0,719
6194,95,7,4.0,7,7,0,719
6193,95,19,1.0,9,9,0,719
6192,95,15,7.0,5,5,0,719
6191,95,1,5.0,6,6,0,719
6190,95,16,40.0,3,3,0,719
6189,95,3,35.0,4,4,0,719
6188,95,4,52.0,2,2,1,719
6187,95,6,88.0,1,1,5,719
6206,96,18,0.0,10,10,0,720
6205,96,17,2.0,9,9,0,720
6204,96,7,4.0,7,7,0,720
6203,96,19,3.0,8,8,0,720
6202,96,15,10.0,5,5,0,720
6201,96,1,5.0,6,6,0,720
6200,96,16,46.0,3,3,0,720
6199,96,3,36.0,4,4,0,720
6198,96,4,61.0,2,2,1,720
6197,96,6,106.0,1,1,6,720
6216,97,18,0.0,10,10,0,721
6215,97,17,5.0,7,7,0,721
6214,97,7,4.0,8,8,0,721
6213,97,19,3.0,9,9,0,721
6212,97,15,15.0,5,5,0,721
6211,97,1,12.0,6,6,0,721
6210,97,16,52.0,3,3,0,721
6209,97,3,36.0,4,4,0,721
6208,97,4,61.0,2,2,1,721
6207,97,6,124.0,1,1,7,721
6226,98,18,1.0,10,10,0,722
6225,98,17,5.0,8,8,0,722
6224,98,7,8.0,7,7,0,722
6223,98,19,3.0,9,9,0,722
6222,98,15,15.0,6,6,0,722
6221,98,1,17.0,5,5,0,722
6220,98,16,58.0,3,3,0,722
6219,98,3,36.0,4,4,0,722
6218,98,4,66.0,2,2,1,722
6217,98,6,142.0,1,1,8,722
6236,99,18,1.0,10,10,0,723
6235,99,17,5.0,8,8,0,723
6234,99,7,8.0,7,7,0,723
6233,99,19,3.0,9,9,0,723
6232,99,15,15.0,6,6,0,723
6231,99,1,22.0,5,5,0,723
6230,99,16,62.0,3,3,0,723
6229,99,3,37.0,4,4,0,723
6228,99,4,79.0,2,2,1,723
6227,99,6,158.0,1,1,9,723
6246,100,18,1.0,10,10,0,724
6245,100,17,5.0,8,8,0,724
6244,100,7,8.0,7,7,0,724
6243,100,19,4.0,9,9,0,724
6242,100,15,18.0,6,6,0,724
6241,100,1,32.0,5,5,0,724
6240,100,16,67.0,3,3,0,724
6239,100,3,41.0,4,4,0,724
6238,100,4,79.0,2,2,1,724
6237,100,6,174.0,1,1,10,724
6256,101,18,1.0,10,10,0,725
6255,101,17,5.0,9,9,0,725
6254,101,7,8.0,7,7,0,725
6253,101,19,7.0,8,8,0,725
6252,101,15,18.0,6,6,0,725
6251,101,1,37.0,5,5,0,725
6250,101,16,76.0,3,3,0,725
6249,101,3,47.0,4,4,0,725
6248,101,4,85.0,2,2,1,725
6247,101,6,184.0,1,1,11,725
6266,102,18,1.0,10,10,0,726
6265,102,17,5.0,9,9,0,726
6264,102,7,8.0,7,7,0,726
6263,102,19,7.0,8,8,0,726
6262,102,15,19.0,6,6,0,726
6261,102,1,37.0,5,5,0,726
6260,102,16,83.0,3,3,0,726
6259,102,3,54.0,4,4,0,726
6258,102,4,91.0,2,2,1,726
6257,102,6,202.0,1,1,12,726
6276,103,18,1.0,10,10,0,727
6275,103,17,5.0,9,9,0,727
6274,103,7,9.0,8,8,0,727
6273,103,19,10.0,7,7,0,727
6272,103,15,28.0,6,6,0,727
6271,103,1,49.0,5,5,1,727
6270,103,16,83.0,3,3,0,727
6269,103,3,54.0,4,4,0,727
6268,103,4,91.0,2,2,1,727
6267,103,6,216.0,1,1,12,727
6286,104,18,1.0,10,10,0,728
6285,104,17,5.0,9,9,0,728
6284,104,7,9.0,8,8,0,728
6283,104,19,10.0,7,7,0,728
6282,104,15,29.0,6,6,0,728
6281,104,1,52.0,5,5,1,728
6280,104,16,94.0,2,2,0,728
6279,104,3,60.0,4,4,0,728
6278,104,4,91.0,3,3,1,728
6277,104,6,234.0,1,1,13,728
6296,105,18,1.0,10,10,0,729
6295,105,17,5.0,9,9,0,729
6294,105,7,9.0,8,8,0,729
6293,105,19,10.0,7,7,0,729
6292,105,15,32.0,6,6,0,729
6291,105,1,58.0,5,5,1,729
6290,105,16,105.0,2,2,0,729
6289,105,3,64.0,4,4,0,729
6288,105,4,96.0,3,3,1,729
6287,105,6,244.0,1,1,14,729
6306,106,18,1.0,10,10,0,730
6305,106,17,5.0,9,9,0,730
6304,106,7,9.0,8,8,0,730
6303,106,19,10.0,7,7,0,730
6302,106,15,33.0,6,6,0,730
6301,106,1,61.0,5,5,1,730
6300,106,16,116.0,2,2,0,730
6299,106,3,74.0,4,4,0,730
6298,106,4,100.0,3,3,1,730
6297,106,6,254.0,1,1,15,730
6316,107,18,1.0,10,10,0,731
6315,107,17,5.0,9,9,0,731
6314,107,7,9.0,8,8,0,731
6313,107,19,10.0,7,7,0,731
6312,107,15,34.0,6,6,0,731
6311,107,1,69.0,5,5,1,731
6310,107,16,119.0,2,2,0,731
6309,107,3,88.0,4,4,1,731
6308,107,4,105.0,3,3,1,731
6307,107,6,262.0,1,1,15,731
5988,108,18,0.0,7,7,0,698
5987,108,16,0.0,6,6,0,698
5986,108,15,3.0,5,5,0,698
5985,108,4,6.0,3,3,0,698
5984,108,6,5.0,4,4,0,698
5983,108,3,9.0,2,2,0,698
5982,108,1,16.0,1,1,1,698
5997,109,7,0.0,9,9,0,699
5996,109,17,0.0,7,7,0,699
5995,109,18,0.0,8,8,0,699
5994,109,16,2.0,6,6,0,699
5993,109,15,4.0,5,5,0,699
5992,109,4,16.0,3,3,0,699
5991,109,6,16.0,2,2,0,699
5990,109,3,14.0,4,4,0,699
5989,109,1,26.0,1,1,2,699
6007,110,19,0.0,8,8,0,700
6006,110,7,0.0,9,9,0,700
6005,110,17,10.0,5,5,1,700
6004,110,18,0.0,10,10,0,700
6003,110,16,5.0,7,7,0,700
6002,110,15,8.0,6,6,0,700
6001,110,4,23.0,2,2,0,700
6000,110,6,16.0,3,3,0,700
5999,110,3,16.0,4,4,0,700
5998,110,1,39.0,1,1,2,700
6017,111,19,0.0,9,9,0,701
6016,111,7,0.0,8,8,0,701
6015,111,17,10.0,5,5,1,701
6014,111,18,0.0,10,10,0,701
6013,111,16,6.0,7,7,0,701
6012,111,15,8.0,6,6,0,701
6011,111,4,26.0,3,3,0,701
6010,111,6,32.0,2,2,1,701
6009,111,3,23.0,4,4,0,701
6008,111,1,51.0,1,1,2,701
6027,112,19,2.0,9,9,0,702
6026,112,7,3.0,8,8,0,702
6025,112,17,11.0,5,5,1,702
6024,112,18,0.0,10,10,0,702
6023,112,16,6.0,7,7,0,702
6022,112,15,8.0,6,6,0,702
6021,112,4,34.0,3,3,0,702
6020,112,6,48.0,2,2,2,702
6019,112,3,32.0,4,4,0,702
6018,112,1,51.0,1,1,2,702
6037,113,19,4.0,8,8,0,703
6036,113,7,3.0,9,9,0,703
6035,113,17,11.0,5,5,1,703
6034,113,18,0.0,10,10,0,703
6033,113,16,11.0,6,6,0,703
6032,113,15,8.0,7,7,0,703
6031,113,4,35.0,3,3,0,703
6030,113,6,64.0,1,1,3,703
6029,113,3,35.0,4,4,0,703
6028,113,1,63.0,2,2,2,703
6047,114,19,4.0,8,8,0,704
6046,114,7,3.0,9,9,0,704
6045,114,17,11.0,5,5,1,704
6044,114,18,0.0,10,10,0,704
6043,114,16,11.0,6,6,0,704
6042,114,15,8.0,7,7,0,704
6041,114,4,42.0,4,4,0,704
6040,114,6,71.0,2,2,3,704
6039,114,3,50.0,3,3,1,704
6038,114,1,73.0,1,1,2,704
6057,115,19,6.0,8,8,0,705
6056,115,7,4.0,9,9,0,705
6055,115,17,11.0,5,5,1,705
6054,115,18,0.0,10,10,0,705
6053,115,16,11.0,6,6,0,705
6052,115,15,8.0,7,7,0,705
6051,115,4,47.0,4,4,0,705
6050,115,6,85.0,1,1,4,705
6049,115,3,64.0,3,3,1,705
6048,115,1,76.0,2,2,2,705
6067,116,19,9.0,8,8,0,706
6066,116,7,4.0,9,9,0,706
6065,116,17,11.0,6,6,1,706
6064,116,18,0.0,10,10,0,706
6063,116,16,13.0,5,5,0,706
6062,116,15,9.0,7,7,0,706
6061,116,4,52.0,4,4,0,706
6060,116,6,95.0,1,1,4,706
6059,116,3,82.0,2,2,2,706
6058,116,1,76.0,3,3,2,706
6077,117,19,12.0,6,6,0,707
6076,117,7,5.0,9,9,0,707
6075,117,17,11.0,7,7,1,707
6074,117,18,0.0,10,10,0,707
6073,117,16,13.0,5,5,0,707
6072,117,15,9.0,8,8,0,707
6071,117,4,52.0,4,4,0,707
6070,117,6,103.0,1,1,4,707
6069,117,3,100.0,2,2,3,707
6068,117,1,85.0,3,3,2,707
6087,118,19,12.0,6,6,0,708
6086,118,7,7.0,9,9,0,708
6085,118,17,11.0,7,7,1,708
6084,118,18,0.0,10,10,0,708
6083,118,16,14.0,5,5,0,708
6082,118,15,9.0,8,8,0,708
6081,118,4,55.0,4,4,0,708
6080,118,6,118.0,1,1,5,708
6079,118,3,108.0,2,2,3,708
6078,118,1,95.0,3,3,2,708
6097,119,19,12.0,7,7,0,709
6096,119,7,14.0,6,6,0,709
6095,119,17,11.0,8,8,1,709
6094,119,18,0.0,10,10,0,709
6093,119,16,15.0,5,5,0,709
6092,119,15,9.0,9,9,0,709
6091,119,4,66.0,4,4,0,709
6090,119,6,120.0,1,1,5,709
6089,119,3,118.0,2,2,4,709
6088,119,1,103.0,3,3,2,709
6107,120,19,15.0,6,6,0,710
6106,120,7,14.0,7,7,0,710
6105,120,17,11.0,8,8,1,710
6104,120,18,0.0,10,10,0,710
6103,120,16,15.0,5,5,0,710
6102,120,15,9.0,9,9,0,710
6101,120,4,78.0,4,4,1,710
6100,120,6,121.0,2,2,5,710
6099,120,3,129.0,1,1,4,710
6098,120,1,115.0,3,3,2,710
6117,121,19,17.0,6,6,0,711
6116,121,7,14.0,7,7,0,711
6115,121,17,11.0,8,8,1,711
6114,121,18,0.0,10,10,0,711
6113,121,16,18.0,5,5,0,711
6112,121,15,9.0,9,9,0,711
6111,121,4,79.0,4,4,1,711
6110,121,6,137.0,2,2,6,711
6109,121,3,141.0,1,1,4,711
6108,121,1,120.0,3,3,2,711
6127,122,19,18.0,7,7,0,712
6126,122,7,14.0,8,8,0,712
6125,122,17,13.0,9,9,1,712
6124,122,18,0.0,10,10,0,712
6123,122,16,18.0,6,6,0,712
6122,122,15,19.0,5,5,0,712
6121,122,4,84.0,4,4,1,712
6120,122,6,147.0,1,1,7,712
6119,122,3,144.0,2,2,4,712
6118,122,1,128.0,3,3,2,712
6137,123,19,18.0,7,7,0,713
6136,123,7,16.0,8,8,0,713
6135,123,17,13.0,9,9,1,713
6134,123,18,0.0,10,10,0,713
6133,123,16,26.0,5,5,0,713
6132,123,15,19.0,6,6,0,713
6131,123,4,88.0,4,4,1,713
6130,123,6,158.0,1,1,8,713
6129,123,3,144.0,2,2,4,713
6128,123,1,142.0,3,3,2,713
5805,124,7,1.0,6,6,0,681
5804,124,18,2.0,5,5,0,681
5803,124,19,3.0,4,4,0,681
5802,124,1,4.0,3,3,0,681
5801,124,3,6.0,2,2,0,681
5800,124,6,10.0,1,1,1,681
5816,125,21,0.0,11,11,0,682
5815,125,17,0.0,10,10,0,682
5814,125,16,0.0,9,9,0,682
5813,125,15,3.0,6,6,0,682
5812,125,4,3.0,5,5,0,682
5811,125,7,1.0,8,8,0,682
5810,125,18,2.0,7,7,0,682
5809,125,19,3.0,4,4,0,682
5808,125,1,4.0,3,3,0,682
5807,125,3,22.0,1,1,1,682
5806,125,6,14.0,2,2,1,682
5827,126,21,0.0,11,11,0,683
5826,126,17,0.0,10,10,0,683
5825,126,16,0.0,9,9,0,683
5824,126,15,3.0,6,6,0,683
5823,126,4,6.0,4,4,0,683
5822,126,7,2.0,8,8,0,683
5821,126,18,2.0,7,7,0,683
5820,126,19,3.0,5,5,0,683
5819,126,1,8.0,3,3,0,683
5818,126,3,30.0,1,1,1,683
5817,126,6,24.0,2,2,2,683
5838,127,21,0.0,11,11,0,684
5837,127,17,0.0,10,10,0,684
5836,127,16,0.0,9,9,0,684
5835,127,15,3.0,6,6,0,684
5834,127,4,8.0,4,4,0,684
5833,127,7,2.0,8,8,0,684
5832,127,18,2.0,7,7,0,684
5831,127,19,3.0,5,5,0,684
5830,127,1,9.0,3,3,0,684
5829,127,3,37.0,2,2,1,684
5828,127,6,40.0,1,1,3,684
5849,128,21,1.0,9,9,0,685
5848,128,17,0.0,11,11,0,685
5847,128,16,0.0,10,10,0,685
5846,128,15,8.0,5,5,0,685
5845,128,4,8.0,4,4,0,685
5844,128,7,2.0,8,8,0,685
5843,128,18,2.0,7,7,0,685
5842,128,19,3.0,6,6,0,685
5841,128,1,13.0,3,3,0,685
5840,128,3,43.0,2,2,1,685
5839,128,6,50.0,1,1,4,685
5860,129,21,1.0,10,10,0,686
5859,129,17,2.0,8,8,0,686
5858,129,16,0.0,11,11,0,686
5857,129,15,8.0,5,5,0,686
5856,129,4,8.0,4,4,0,686
5855,129,7,2.0,9,9,0,686
5854,129,18,2.0,7,7,0,686
5853,129,19,3.0,6,6,0,686
5852,129,1,14.0,3,3,0,686
5851,129,3,50.0,2,2,1,686
5850,129,6,66.0,1,1,5,686
5871,130,21,2.0,10,10,0,687
5870,130,17,4.0,6,6,0,687
5869,130,16,0.0,11,11,0,687
5868,130,15,8.0,5,5,0,687
5867,130,4,11.0,4,4,0,687
5866,130,7,2.0,9,9,0,687
5865,130,18,2.0,8,8,0,687
5864,130,19,3.0,7,7,0,687
5863,130,1,24.0,3,3,1,687
5862,130,3,54.0,2,2,1,687
5861,130,6,72.0,1,1,5,687
5882,131,21,2.0,10,10,0,688
5881,131,17,6.0,6,6,0,688
5880,131,16,0.0,11,11,0,688
5879,131,15,8.0,5,5,0,688
5878,131,4,12.0,4,4,0,688
5877,131,7,2.0,9,9,0,688
5876,131,18,2.0,8,8,0,688
5875,131,19,3.0,7,7,0,688
5874,131,1,33.0,3,3,1,688
5873,131,3,54.0,2,2,1,688
5872,131,6,86.0,1,1,6,688
5893,132,21,2.0,10,10,0,689
5892,132,17,6.0,6,6,0,689
5891,132,16,0.0,11,11,0,689
5890,132,15,9.0,5,5,0,689
5889,132,4,14.0,4,4,0,689
5888,132,7,2.0,9,9,0,689
5887,132,18,2.0,8,8,0,689
5886,132,19,3.0,7,7,0,689
5885,132,1,37.0,3,3,1,689
5884,132,3,57.0,2,2,1,689
5883,132,6,102.0,1,1,7,689
5904,133,21,2.0,11,11,0,690
5903,133,17,6.0,6,6,0,690
5902,133,16,5.0,7,7,0,690
5901,133,15,10.0,5,5,0,690
5900,133,4,14.0,4,4,0,690
5899,133,7,2.0,10,10,0,690
5898,133,18,2.0,9,9,0,690
5897,133,19,3.0,8,8,0,690
5896,133,1,37.0,3,3,1,690
5895,133,3,61.0,2,2,1,690
5894,133,6,118.0,1,1,8,690
5915,134,21,2.0,11,11,0,691
5914,134,17,6.0,6,6,0,691
5913,134,16,5.0,7,7,0,691
5912,134,15,10.0,5,5,0,691
5911,134,4,15.0,4,4,0,691
5910,134,7,2.0,10,10,0,691
5909,134,18,2.0,9,9,0,691
5908,134,19,3.0,8,8,0,691
5907,134,1,47.0,3,3,1,691
5906,134,3,66.0,2,2,1,691
5905,134,6,128.0,1,1,9,691
5926,135,21,2.0,11,11,0,692
5925,135,17,6.0,6,6,0,692
5924,135,16,5.0,7,7,0,692
5923,135,15,11.0,5,5,0,692
5922,135,4,15.0,4,4,0,692
5921,135,7,2.0,10,10,0,692
5920,135,18,2.0,9,9,0,692
5919,135,19,3.0,8,8,0,692
5918,135,1,49.0,3,3,1,692
5917,135,3,76.0,2,2,1,692
5916,135,6,141.0,1,1,10,692
5937,136,21,2.0,11,11,0,693
5936,136,17,7.0,6,6,0,693
5935,136,16,5.0,7,7,0,693
5934,136,15,11.0,5,5,0,693
5933,136,4,15.0,4,4,0,693
5932,136,7,2.0,10,10,0,693
5931,136,18,2.0,9,9,0,693
5930,136,19,3.0,8,8,0,693
5929,136,1,54.0,3,3,1,693
5928,136,3,80.0,2,2,1,693
5927,136,6,157.0,1,1,11,693
5948,137,21,2.0,11,11,0,694
5947,137,17,7.0,6,6,0,694
5946,137,16,5.0,7,7,0,694
5945,137,15,11.0,5,5,0,694
5944,137,4,15.0,4,4,0,694
5943,137,7,2.0,10,10,0,694
5942,137,18,2.0,9,9,0,694
5941,137,19,4.0,8,8,0,694
5940,137,1,57.0,3,3,1,694
5939,137,3,86.0,2,2,1,694
5938,137,6,173.0,1,1,12,694
5959,138,21,2.0,11,11,0,695
5958,138,17,7.0,7,7,0,695
5957,138,16,6.0,8,8,0,695
5956,138,15,11.0,5,5,0,695
5955,138,4,20.0,4,4,0,695
5954,138,7,2.0,10,10,0,695
5953,138,18,2.0,9,9,0,695
5952,138,19,8.0,6,6,0,695
5951,138,1,57.0,3,3,1,695
5950,138,3,86.0,2,2,1,695
5949,138,6,189.0,1,1,13,695
5970,139,21,2.0,11,11,0,696
5969,139,17,7.0,8,8,0,696
5968,139,16,7.0,7,7,0,696
5967,139,15,11.0,5,5,0,696
5966,139,4,22.0,4,4,0,696
5965,139,7,2.0,10,10,0,696
5964,139,18,2.0,9,9,0,696
5963,139,19,8.0,6,6,0,696
5962,139,1,61.0,3,3,1,696
5961,139,3,89.0,2,2,1,696
5960,139,6,205.0,1,1,14,696
5981,140,21,2.0,11,11,0,697
5980,140,17,9.0,6,6,0,697
5979,140,16,7.0,8,8,0,697
5978,140,15,11.0,5,5,0,697
5977,140,4,23.0,4,4,0,697
5976,140,7,2.0,10,10,0,697
5975,140,18,2.0,9,9,0,697
5974,140,19,8.0,7,7,0,697
5973,140,1,65.0,3,3,1,697
5972,140,3,92.0,2,2,1,697
5971,140,6,221.0,1,1,15,697
5623,141,22,0.0,10,10,0,664
5622,141,18,0.0,9,9,0,664
5621,141,21,0.0,8,8,0,664
5620,141,20,0.0,7,7,0,664
5619,141,19,0.0,6,6,0,664
5618,141,16,0.0,5,5,0,664
5617,141,17,2.0,4,4,0,664
5616,141,15,4.0,3,3,0,664
5615,141,1,6.0,2,2,0,664
5614,141,6,14.0,1,1,1,664
5634,142,3,2.0,5,5,0,665
5633,142,22,0.0,10,10,0,665
5632,142,18,0.0,11,11,0,665
5631,142,21,0.0,6,6,0,665
5630,142,20,0.0,9,9,0,665
5629,142,19,0.0,8,8,0,665
5628,142,16,0.0,7,7,0,665
5627,142,17,5.0,3,3,0,665
5626,142,15,4.0,4,4,0,665
5625,142,1,11.0,2,2,0,665
5624,142,6,30.0,1,1,2,665
5645,143,3,2.0,6,6,0,666
5644,143,22,1.0,7,7,0,666
5643,143,18,0.0,11,11,0,666
5642,143,21,0.0,8,8,0,666
5641,143,20,0.0,9,9,0,666
5640,143,19,0.0,10,10,0,666
5639,143,16,3.0,5,5,0,666
5638,143,17,7.0,4,4,0,666
5637,143,15,8.0,3,3,0,666
5636,143,1,21.0,2,2,1,666
5635,143,6,36.0,1,1,2,666
5656,144,3,12.0,3,3,1,667
5655,144,22,1.0,7,7,0,667
5654,144,18,0.0,11,11,0,667
5653,144,21,0.0,8,8,0,667
5652,144,20,0.0,9,9,0,667
5651,144,19,0.0,10,10,0,667
5650,144,16,3.0,6,6,0,667
5649,144,17,10.0,4,4,0,667
5648,144,15,8.0,5,5,0,667
5647,144,1,30.0,2,2,1,667
5646,144,6,40.0,1,1,2,667
5667,145,3,18.0,3,3,1,668
5666,145,22,1.0,7,7,0,668
5665,145,18,0.0,11,11,0,668
5664,145,21,0.0,8,8,0,668
5663,145,20,0.0,9,9,0,668
5662,145,19,0.0,10,10,0,668
5661,145,16,7.0,6,6,0,668
5660,145,17,13.0,4,4,0,668
5659,145,15,9.0,5,5,0,668
5658,145,1,32.0,2,2,1,668
5657,145,6,50.0,1,1,3,668
5678,146,3,18.0,3,3,1,669
5677,146,22,1.0,8,8,0,669
5676,146,18,0.0,11,11,0,669
5675,146,21,1.0,7,7,0,669
5674,146,20,0.0,10,10,0,669
5673,146,19,0.0,9,9,0,669
5672,146,16,9.0,6,6,0,669
5671,146,17,13.0,4,4,0,669
5670,146,15,12.0,5,5,0,669
5669,146,1,42.0,2,2,2,669
5668,146,6,60.0,1,1,3,669
5689,147,3,18.0,3,3,1,670
5688,147,22,1.0,9,9,0,670
5687,147,18,0.0,11,11,0,670
5686,147,21,1.0,8,8,0,670
5685,147,20,1.0,10,10,0,670
5684,147,19,4.0,7,7,0,670
5683,147,16,12.0,5,5,0,670
5682,147,17,13.0,4,4,0,670
5681,147,15,12.0,6,6,0,670
5680,147,1,44.0,2,2,2,670
5679,147,6,76.0,1,1,4,670
5700,148,3,28.0,3,3,2,671
5699,148,22,1.0,10,10,0,671
5698,148,18,0.0,11,11,0,671
5697,148,21,1.0,9,9,0,671
5696,148,20,3.0,8,8,0,671
5695,148,19,5.0,7,7,0,671
5694,148,16,12.0,6,6,0,671
5693,148,17,13.0,5,5,0,671
5692,148,15,15.0,4,4,0,671
5691,148,1,48.0,2,2,2,671
5690,148,6,82.0,1,1,4,671
5711,149,3,37.0,3,3,2,672
5710,149,22,1.0,10,10,0,672
5709,149,18,0.0,11,11,0,672
5708,149,21,1.0,9,9,0,672
5707,149,20,3.0,8,8,0,672
5706,149,19,5.0,7,7,0,672
5705,149,16,12.0,6,6,0,672
5704,149,17,13.0,5,5,0,672
5703,149,15,15.0,4,4,0,672
5702,149,1,53.0,2,2,2,672
5701,149,6,94.0,1,1,5,672
5722,150,3,43.0,3,3,2,673
5721,150,22,1.0,10,10,0,673
5720,150,18,0.0,11,11,0,673
5719,150,21,1.0,9,9,0,673
5718,150,20,3.0,8,8,0,673
5717,150,19,5.0,7,7,0,673
5716,150,16,12.0,6,6,0,673
5715,150,17,15.0,5,5,0,673
5714,150,15,16.0,4,4,0,673
5713,150,1,56.0,2,2,2,673
5712,150,6,108.0,1,1,6,673
5733,151,3,46.0,3,3,2,674
5732,151,22,1.0,10,10,0,674
5731,151,18,0.0,11,11,0,674
5730,151,21,1.0,9,9,0,674
5729,151,20,3.0,8,8,0,674
5728,151,19,5.0,7,7,0,674
5727,151,16,12.0,6,6,0,674
5726,151,17,15.0,5,5,0,674
5725,151,15,19.0,4,4,0,674
5724,151,1,66.0,2,2,3,674
5723,151,6,118.0,1,1,6,674
5744,152,3,56.0,3,3,3,675
5743,152,22,6.0,7,7,0,675
5742,152,18,0.0,11,11,0,675
5741,152,21,1.0,10,10,0,675
5740,152,20,4.0,9,9,0,675
5739,152,19,5.0,8,8,0,675
5738,152,16,16.0,5,5,0,675
5737,152,17,15.0,6,6,0,675
5736,152,15,19.0,4,4,0,675
5735,152,1,66.0,2,2,3,675
5734,152,6,124.0,1,1,6,675
5755,153,3,59.0,3,3,3,676
5754,153,22,6.0,7,7,0,676
5753,153,18,0.0,11,11,0,676
5752,153,21,1.0,10,10,0,676
5751,153,20,4.0,9,9,0,676
5750,153,19,5.0,8,8,0,676
5749,153,16,16.0,5,5,0,676
5748,153,17,15.0,6,6,0,676
5747,153,15,20.0,4,4,0,676
5746,153,1,72.0,2,2,3,676
5745,153,6,140.0,1,1,7,676
5766,154,3,59.0,3,3,3,677
5765,154,22,10.0,7,7,0,677
5764,154,18,0.0,11,11,0,677
5763,154,21,1.0,10,10,0,677
5762,154,20,4.0,9,9,0,677
5761,154,19,5.0,8,8,0,677
5760,154,16,16.0,5,5,0,677
5759,154,17,16.0,6,6,0,677
5758,154,15,20.0,4,4,0,677
5757,154,1,81.0,2,2,3,677
5756,154,6,152.0,1,1,8,677
5777,155,3,73.0,3,3,4,678
5776,155,22,10.0,7,7,0,678
5775,155,18,0.0,11,11,0,678
5774,155,21,1.0,10,10,0,678
5773,155,20,4.0,9,9,0,678
5772,155,19,7.0,8,8,0,678
5771,155,16,17.0,5,5,0,678
5770,155,17,16.0,6,6,0,678
5769,155,15,20.0,4,4,0,678
5768,155,1,81.0,2,2,3,678
5767,155,6,161.0,1,1,8,678
5788,156,3,73.0,3,3,4,679
5787,156,22,10.0,7,7,0,679
5786,156,18,0.0,11,11,0,679
5785,156,21,1.0,10,10,0,679
5784,156,20,4.0,9,9,0,679
5783,156,19,9.0,8,8,0,679
5782,156,16,17.0,6,6,0,679
5781,156,17,19.0,5,5,0,679
5780,156,15,21.0,4,4,0,679
5779,156,1,95.0,2,2,4,679
5778,156,6,167.0,1,1,8,679
5799,157,3,80.0,3,3,4,680
5798,157,22,10.0,7,7,0,680
5797,157,18,0.0,11,11,0,680
5796,157,21,1.0,10,10,0,680
5795,157,20,4.0,9,9,0,680
5794,157,19,9.0,8,8,0,680
5793,157,16,17.0,6,6,0,680
5792,157,17,19.0,5,5,0,680
5791,157,15,21.0,4,4,0,680
5790,157,1,102.0,2,2,4,680
5789,157,6,179.0,1,1,9,680
1454,158,6,16.0,1,1,1,647
1455,158,3,4.0,2,2,0,647
1456,158,16,4.0,3,3,0,647
1457,158,22,2.0,4,4,0,647
1458,158,18,0.0,5,5,0,647
1459,158,20,0.0,6,6,0,647
1460,159,6,26.0,1,1,2,648
