,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,raceId2
4033,8829,358,42,0.0,18,18,0,471
4034,8830,358,39,0.0,11,11,0,471
4035,8831,358,46,0.0,20,20,0,471
4036,8832,359,6,9.0,3,3,1,472
4037,8833,359,1,47.0,1,1,3,472
4038,8834,359,37,4.0,7,7,0,472
4039,8835,359,22,11.0,2,2,0,472
4040,8836,359,21,4.0,8,8,0,472
4041,8837,359,25,7.0,5,5,0,472
4042,8838,359,32,0.0,12,12,0,472
4043,8839,359,27,0.0,11,11,0,472
4044,8840,359,33,0.0,14,14,0,472
4045,8841,359,35,3.0,9,9,0,472
4046,8842,359,48,0.0,13,13,0,472
4047,8843,359,3,9.0,4,4,0,472
4048,8844,359,49,0.0,17,17,0,472
4049,8845,359,34,5.0,6,6,0,472
4050,8846,359,45,0.0,15,15,0,472
4051,8847,359,18,0.0,16,16,0,472
4052,8848,359,44,0.0,20,20,0,472
4053,8849,359,42,0.0,18,18,0,472
4054,8850,359,39,1.0,10,10,0,472
4055,8851,359,46,0.0,19,19,0,472
4056,8852,360,6,9.0,4,4,1,473
4057,8853,360,1,56.0,1,1,4,473
4058,8854,360,37,4.0,8,8,0,473
4059,8855,360,22,13.0,3,3,0,473
4060,8856,360,21,8.0,5,5,0,473
4061,8857,360,25,7.0,6,6,0,473
4062,8858,360,32,0.0,13,13,0,473
4063,8859,360,27,0.0,12,12,0,473
4064,8860,360,33,0.0,14,14,0,473
4065,8861,360,35,3.0,9,9,0,473
4066,8862,360,48,3.0,10,10,0,473
4067,8863,360,3,16.0,2,2,0,473
4068,8864,360,49,0.0,18,18,0,473
4069,8865,360,34,5.0,7,7,0,473
4070,8866,360,45,0.0,15,15,0,473
4071,8867,360,18,0.0,17,17,0,473
4072,8868,360,44,0.0,20,20,0,473
4073,8869,360,42,0.0,19,19,0,473
4074,8870,360,39,1.0,11,11,0,473
4075,8871,360,46,0.0,16,16,0,473
4076,8872,361,6,9.0,4,4,1,474
4077,8873,361,1,56.0,1,1,4,474
4078,8874,361,37,4.0,9,9,0,474
4079,8875,361,22,13.0,3,3,0,474
4080,8876,361,21,8.0,6,6,0,474
4081,8877,361,25,7.0,7,7,0,474
4082,8878,361,32,3.0,10,10,0,474
4083,8879,361,27,2.0,12,12,0,474
4084,8880,361,33,0.0,15,15,0,474
4085,8881,361,35,8.0,5,5,0,474
4086,8882,361,48,3.0,11,11,0,474
4087,8883,361,3,31.0,2,2,1,474
4088,8884,361,49,0.0,19,19,0,474
4089,8885,361,34,5.0,8,8,0,474
4090,8886,361,45,0.0,14,14,0,474
4091,8887,361,18,0.0,18,18,0,474
4092,8888,361,44,0.0,20,20,0,474
4093,8889,361,42,0.0,16,16,0,474
4094,8890,361,39,1.0,13,13,0,474
4095,8891,361,46,0.0,17,17,0,474
4096,8892,362,6,15.0,3,3,1,475
4097,8893,362,1,65.0,1,1,5,475
4098,8894,362,37,4.0,9,9,0,475
4099,8895,362,22,13.0,4,4,0,475
4100,8896,362,21,8.0,7,7,0,475
4101,8897,362,25,10.0,5,5,0,475
4102,8898,362,32,3.0,10,10,0,475
4103,8899,362,27,3.0,12,12,0,475
4104,8900,362,33,0.0,15,15,0,475
4105,8901,362,35,8.0,6,6,0,475
4106,8902,362,48,3.0,11,11,0,475
4107,8903,362,3,35.0,2,2,1,475
4108,8904,362,49,0.0,19,19,0,475
4109,8905,362,34,5.0,8,8,0,475
4110,8906,362,45,0.0,16,16,0,475
4111,8907,362,18,0.0,18,18,0,475
4112,8908,362,44,0.0,20,20,0,475
4113,8909,362,42,0.0,17,17,0,475
4114,8910,362,39,1.0,14,14,0,475
4115,8911,362,46,2.0,13,13,0,475
4116,8912,363,6,21.0,3,3,1,476
4117,8913,363,1,74.0,1,1,6,476
4118,8914,363,37,4.0,10,10,0,476
4119,8915,363,22,17.0,4,4,0,476
4120,8916,363,21,8.0,7,7,0,476
4121,8917,363,25,10.0,5,5,0,476
4122,8918,363,32,6.0,8,8,0,476
4123,8919,363,27,3.0,12,12,0,476
4124,8920,363,33,0.0,16,16,0,476
4125,8921,363,35,8.0,6,6,0,476
4126,8922,363,48,3.0,11,11,0,476
4127,8923,363,3,35.0,2,2,1,476
4128,8924,363,49,0.0,19,19,0,476
4129,8925,363,34,5.0,9,9,0,476
4130,8926,363,45,0.0,17,17,0,476
4131,8927,363,18,3.0,13,13,0,476
4132,8928,363,44,0.0,20,20,0,476
4133,8929,363,42,0.0,18,18,0,476
4134,8930,363,39,1.0,15,15,0,476
4135,8931,363,46,2.0,14,14,0,476
4136,8932,364,6,25.0,3,3,1,477
4137,8933,364,1,89.0,1,1,7,477
4138,8934,364,37,4.0,10,10,0,477
4139,8935,364,22,17.0,4,4,0,477
4140,8936,364,21,9.0,6,6,0,477
4141,8937,364,25,10.0,5,5,0,477
4142,8938,364,32,8.0,8,8,0,477
4143,8939,364,27,3.0,12,12,0,477
4144,8940,364,33,0.0,16,16,0,477
4145,8941,364,35,8.0,7,7,0,477
4146,8942,364,48,3.0,11,11,0,477
4147,8943,364,3,38.0,2,2,1,477
4148,8944,364,49,0.0,19,19,0,477
4149,8945,364,34,5.0,9,9,0,477
4150,8946,364,45,0.0,17,17,0,477
4151,8947,364,18,3.0,13,13,0,477
4152,8948,364,44,0.0,20,20,0,477
4153,8949,364,42,0.0,18,18,0,477
4154,8950,364,39,1.0,15,15,0,477
4155,8951,364,46,2.0,14,14,0,477
4156,8952,365,6,34.0,3,3,2,478
4157,8953,365,1,98.0,1,1,7,478
4158,8954,365,37,4.0,10,10,0,478
4159,8955,365,22,17.0,4,4,0,478
4160,8956,365,21,11.0,5,5,0,478
4161,8957,365,25,10.0,6,6,0,478
4162,8958,365,32,9.0,7,7,0,478
4163,8959,365,27,3.0,12,12,0,478
4164,8960,365,33,0.0,16,16,0,478
4165,8961,365,35,8.0,8,8,0,478
4166,8962,365,48,3.0,11,11,0,478
4167,8963,365,3,42.0,2,2,1,478
4168,8964,365,49,0.0,19,19,0,478
4169,8965,365,34,5.0,9,9,0,478
4170,8966,365,45,0.0,17,17,0,478
4171,8967,365,18,3.0,13,13,0,478
4172,8968,365,44,0.0,20,20,0,478
4173,8969,365,42,0.0,18,18,0,478
4174,8970,365,39,1.0,15,15,0,478
4175,8971,365,46,2.0,14,14,0,478
4176,8972,366,6,38.0,3,3,2,479
4177,8973,366,1,113.0,1,1,8,479
4178,8974,366,37,4.0,10,10,0,479
4179,8975,366,22,19.0,4,4,0,479
4180,8976,366,21,12.0,5,5,0,479
4181,8977,366,25,10.0,6,6,0,479
4182,8978,366,32,9.0,7,7,0,479
4183,8979,366,27,3.0,12,12,0,479
4184,8980,366,33,0.0,16,16,0,479
4185,8981,366,35,8.0,8,8,0,479
4186,8982,366,48,3.0,11,11,0,479
4187,8983,366,3,45.0,2,2,1,479
4188,8984,366,49,0.0,19,19,0,479
4189,8985,366,34,5.0,9,9,0,479
4190,8986,366,45,0.0,17,17,0,479
4191,8987,366,18,3.0,13,13,0,479
4192,8988,366,44,0.0,20,20,0,479
4193,8989,366,42,0.0,18,18,0,479
4194,8990,366,39,1.0,15,15,0,479
4195,8991,366,46,2.0,14,14,0,479
4196,8992,367,6,44.0,3,3,2,480
4197,8993,367,1,122.0,1,1,9,480
4198,8994,367,37,4.0,10,10,0,480
4199,8995,367,22,19.0,4,4,0,480
4200,8996,367,21,12.0,6,6,0,480
4201,8997,367,25,12.0,5,5,0,480
4202,8998,367,32,9.0,7,7,0,480
4203,8999,367,27,3.0,12,12,0,480
4204,9000,367,33,0.0,16,16,0,480
4205,9001,367,35,8.0,8,8,0,480
4206,9002,367,48,3.0,11,11,0,480
4207,9003,367,3,52.0,2,2,1,480
4208,9004,367,49,0.0,19,19,0,480
4209,9005,367,34,6.0,9,9,0,480
4210,9006,367,45,0.0,17,17,0,480
4211,9007,367,18,3.0,13,13,0,480
4212,9008,367,44,0.0,20,20,0,480
4213,9009,367,42,0.0,18,18,0,480
4214,9010,367,39,1.0,15,15,0,480
4215,9011,367,46,2.0,14,14,0,480
4216,9012,368,6,53.0,2,2,3,481
4217,9013,368,1,128.0,1,1,9,481
4218,9014,368,37,4.0,12,12,0,481
4219,9015,368,22,22.0,4,4,0,481
4220,9016,368,21,12.0,6,6,0,481
4221,9017,368,25,13.0,5,5,0,481
4222,9018,368,32,9.0,7,7,0,481
4223,9019,368,27,3.0,14,14,0,481
4224,9020,368,33,0.0,16,16,0,481
4225,9021,368,35,8.0,8,8,0,481
4226,9022,368,48,3.0,13,13,0,481
4227,9023,368,3,52.0,3,3,1,481
4228,9024,368,49,0.0,19,19,0,481
4229,9025,368,34,6.0,10,10,0,481
4230,9026,368,45,0.0,17,17,0,481
4231,9027,368,18,5.0,11,11,0,481
4232,9028,368,44,0.0,20,20,0,481
4233,9029,368,42,0.0,18,18,0,481
4234,9030,368,39,1.0,15,15,0,481
4235,9031,368,46,6.0,9,9,0,481
4236,9032,369,6,59.0,2,2,3,482
4237,9033,369,1,141.0,1,1,10,482
4238,9034,369,37,4.0,12,12,0,482
4239,9035,369,22,22.0,4,4,0,482
4240,9036,369,21,12.0,6,6,0,482
4241,9037,369,25,16.0,5,5,0,482
4242,9038,369,32,9.0,7,7,0,482
4243,9039,369,27,3.0,14,14,0,482
4244,9040,369,33,1.0,16,16,0,482
4245,9041,369,35,8.0,8,8,0,482
4246,9042,369,48,3.0,13,13,0,482
4247,9043,369,3,54.0,3,3,1,482
4248,9044,369,49,0.0,19,19,0,482
4249,9045,369,34,6.0,10,10,0,482
4250,9046,369,45,0.0,17,17,0,482
4251,9047,369,18,5.0,11,11,0,482
4252,9048,369,44,0.0,20,20,0,482
4253,9049,369,42,0.0,18,18,0,482
4254,9050,369,39,1.0,15,15,0,482
4255,9051,369,46,6.0,9,9,0,482
4256,9129,370,42,0.0,18,18,0,483
4257,9131,370,46,6.0,10,10,0,483
4258,9117,370,25,16.0,5,5,0,483
4259,9118,370,32,12.0,7,7,0,483
4260,9119,370,27,3.0,14,14,0,483
4261,9120,370,33,1.0,16,16,0,483
4262,9121,370,35,8.0,8,8,0,483
4263,9122,370,48,3.0,13,13,0,483
4264,9123,370,3,64.0,2,2,1,483
4265,9124,370,49,0.0,19,19,0,483
4266,9125,370,34,8.0,9,9,0,483
4267,9126,370,45,0.0,17,17,0,483
4268,9127,370,18,5.0,11,11,0,483
4269,9128,370,44,0.0,20,20,0,483
4270,9116,370,21,13.0,6,6,0,483
4271,9115,370,22,31.0,4,4,1,483
4272,9114,370,37,4.0,12,12,0,483
4273,9112,370,6,59.0,3,3,3,483
4274,9113,370,1,141.0,1,1,10,483
4275,9130,370,39,1.0,15,15,0,483
4276,9133,371,1,141.0,1,1,10,484
4277,9132,371,6,59.0,3,3,3,484
4278,9134,371,37,4.0,12,12,0,484
4279,9135,371,22,39.0,4,4,1,484
4280,9136,371,21,13.0,7,7,0,484
4281,9137,371,25,16.0,5,5,0,484
4282,9138,371,32,15.0,6,6,0,484
4283,9139,371,27,3.0,14,14,0,484
4284,9140,371,33,1.0,16,16,0,484
4285,9141,371,35,8.0,8,8,0,484
4286,9142,371,48,3.0,13,13,0,484
4287,9143,371,3,77.0,2,2,2,484
4288,9144,371,49,0.0,19,19,0,484
4289,9145,371,34,8.0,9,9,0,484
4290,9146,371,45,0.0,17,17,0,484
4291,9147,371,18,6.0,11,11,0,484
4292,9148,371,44,0.0,20,20,0,484
4293,9149,371,42,0.0,18,18,0,484
4294,9150,371,39,1.0,15,15,0,484
4295,9151,371,46,6.0,10,10,0,484
4296,9152,372,1,9.0,1,1,1,453
4297,9153,372,6,8.0,2,2,0,453
4298,9154,372,32,5.0,3,3,0,453
4299,9155,372,21,3.0,4,4,0,453
4300,9156,372,22,0.0,5,5,0,453
4301,9157,372,27,0.0,6,6,0,453
4302,9158,372,48,0.0,7,7,0,453
4303,9159,372,25,0.0,8,8,0,453
4304,9160,372,18,0.0,9,9,0,453
4305,9161,372,33,0.0,10,10,0,453
4306,9162,372,42,0.0,11,11,0,453
4307,9163,372,39,0.0,12,12,0,453
4308,9164,372,44,0.0,13,13,0,453
4309,9165,372,3,0.0,14,14,0,453
4310,9166,372,37,0.0,15,15,0,453
4311,9167,372,49,0.0,16,16,0,453
4312,9168,372,45,0.0,17,17,0,453
4313,9169,372,35,0.0,18,18,0,453
4314,9170,373,1,24.0,1,1,2,454
4315,9171,373,6,10.0,2,2,0,454
4316,9172,373,32,9.0,3,3,0,454
4317,9173,373,21,3.0,5,5,0,454
4318,9174,373,22,4.0,4,4,0,454
4319,9175,373,27,0.0,6,6,0,454
4320,9176,373,48,0.0,13,13,0,454
4321,9177,373,25,0.0,11,11,0,454
4322,9178,373,18,0.0,8,8,0,454
4323,9179,373,33,0.0,9,9,0,454
4324,9180,373,42,0.0,14,14,0,454
4325,9181,373,39,0.0,7,7,0,454
4326,9182,373,44,0.0,15,15,0,454
4327,9183,373,3,0.0,10,10,0,454
4328,9184,373,37,0.0,12,12,0,454
4329,9185,373,49,0.0,17,17,0,454
4330,9186,373,45,0.0,18,18,0,454
4331,9187,373,35,0.0,16,16,0,454
4332,9188,374,1,33.0,1,1,3,455
4333,9189,374,6,20.0,2,2,0,455
4334,9190,374,32,9.0,3,3,0,455
4335,9191,374,21,6.0,4,4,0,455
4336,9192,374,22,4.0,5,5,0,455
4337,9193,374,27,0.0,9,9,0,455
4338,9194,374,48,0.0,14,14,0,455
4339,9195,374,25,2.0,6,6,0,455
4340,9196,374,18,0.0,13,13,0,455
4341,9197,374,33,0.0,8,8,0,455
4342,9198,374,42,0.0,15,15,0,455
4343,9199,374,39,0.0,12,12,0,455
4344,9200,374,44,0.0,17,17,0,455
4345,9201,374,3,1.0,7,7,0,455
4346,9202,374,37,0.0,11,11,0,455
4347,9203,374,49,0.0,16,16,0,455
4348,9204,374,45,0.0,10,10,0,455
4349,9205,374,35,0.0,18,18,0,455
4350,9206,375,1,48.0,1,1,4,456
4351,9207,375,6,27.0,2,2,0,456
4352,9208,375,32,9.0,3,3,0,456
4353,9209,375,21,9.0,4,4,0,456
4354,9210,375,22,4.0,5,5,0,456
4355,9211,375,27,0.0,9,9,0,456
4356,9212,375,48,0.0,17,17,0,456
4357,9213,375,25,2.0,6,6,0,456
4358,9214,375,18,0.0,13,13,0,456
4359,9215,375,33,0.0,8,8,0,456
4360,9216,375,42,0.0,15,15,0,456
4361,9217,375,39,0.0,11,11,0,456
4362,9218,375,44,0.0,14,14,0,456
4363,9219,375,3,1.0,7,7,0,456
4364,9220,375,37,0.0,12,12,0,456
4365,9221,375,49,0.0,16,16,0,456
4366,9222,375,45,0.0,10,10,0,456
4367,9223,375,35,0.0,18,18,0,456
4368,9224,376,1,63.0,1,1,5,457
4369,9225,376,6,27.0,2,2,0,457
4370,9226,376,32,12.0,3,3,0,457
4371,9227,376,21,9.0,4,4,0,457
4372,9228,376,22,8.0,5,5,0,457
4373,9229,376,27,0.0,11,11,0,457
4374,9230,376,48,0.0,12,12,0,457
4375,9231,376,25,3.0,6,6,0,457
4376,9232,376,18,0.0,15,15,0,457
4377,9233,376,33,0.0,9,9,0,457
4378,9234,376,42,0.0,10,10,0,457
4379,9235,376,39,0.0,14,14,0,457
4380,9236,376,44,0.0,16,16,0,457
4381,9237,376,3,1.0,8,8,0,457
4382,9238,376,37,2.0,7,7,0,457
4383,9239,376,49,0.0,17,17,0,457
4384,9240,376,45,0.0,13,13,0,457
4385,9241,376,35,0.0,18,18,0,457
4386,9242,377,1,78.0,1,1,6,458
4387,9243,377,6,27.0,2,2,0,458
4388,9244,377,32,12.0,4,4,0,458
4389,9245,377,21,9.0,5,5,0,458
4390,9246,377,22,12.0,3,3,0,458
4391,9247,377,27,0.0,14,14,0,458
4392,9248,377,48,3.0,7,7,0,458
4393,9249,377,25,5.0,6,6,0,458
4394,9250,377,18,1.0,9,9,0,458
4395,9251,377,33,0.0,11,11,0,458
4396,9252,377,42,0.0,12,12,0,458
4397,9253,377,39,0.0,16,16,0,458
4398,9254,377,44,0.0,17,17,0,458
4399,9255,377,3,1.0,10,10,0,458
4400,9256,377,37,2.0,8,8,0,458
4401,9257,377,49,0.0,18,18,0,458
4402,9258,377,45,0.0,15,15,0,458
4403,9259,377,35,0.0,13,13,0,458
4404,9260,378,1,93.0,1,1,7,459
4405,9261,378,6,34.0,2,2,0,459
4406,9262,378,32,14.0,3,3,0,459
4407,9263,378,21,9.0,5,5,0,459
4408,9264,378,22,13.0,4,4,0,459
4409,9265,378,27,0.0,14,14,0,459
4410,9266,378,48,3.0,7,7,0,459
4411,9267,378,25,5.0,6,6,0,459
4412,9268,378,18,1.0,9,9,0,459
4413,9269,378,33,0.0,11,11,0,459
4414,9270,378,42,0.0,13,13,0,459
4415,9271,378,39,0.0,16,16,0,459
4416,9272,378,44,0.0,17,17,0,459
4417,9273,378,3,1.0,10,10,0,459
4418,9274,378,37,2.0,8,8,0,459
4419,9275,378,49,0.0,18,18,0,459
4420,9276,378,45,0.0,15,15,0,459
4421,9277,378,35,0.0,12,12,0,459
4422,9278,379,1,102.0,1,1,8,460
4423,9279,379,6,34.0,2,2,0,460
4424,9280,379,32,16.0,4,4,0,460
4425,9281,379,21,10.0,5,5,0,460
4426,9282,379,22,17.0,3,3,0,460
4427,9283,379,27,0.0,14,14,0,460
4428,9284,379,48,3.0,9,9,0,460
4429,9285,379,25,5.0,8,8,0,460
4430,9286,379,18,1.0,10,10,0,460
4431,9287,379,33,0.0,11,11,0,460
4432,9288,379,42,0.0,13,13,0,460
4433,9289,379,39,0.0,16,16,0,460
4434,9290,379,44,0.0,17,17,0,460
4435,9291,379,3,7.0,6,6,0,460
4436,9292,379,37,5.0,7,7,0,460
4437,9293,379,49,0.0,18,18,0,460
4438,9294,379,45,0.0,15,15,0,460
4439,9295,379,35,0.0,12,12,0,460
4440,9296,380,1,117.0,1,1,9,461
4441,9297,380,6,41.0,2,2,0,461
4442,9298,380,32,16.0,4,4,0,461
4443,9299,380,21,10.0,5,5,0,461
4444,9300,380,22,18.0,3,3,0,461
4445,9301,380,27,0.0,14,14,0,461
4446,9302,380,48,3.0,9,9,0,461
4447,9303,380,25,5.0,8,8,0,461
4448,9304,380,18,1.0,10,10,0,461
4449,9305,380,33,0.0,11,11,0,461
4450,9306,380,42,0.0,13,13,0,461
4451,9307,380,39,0.0,16,16,0,461
4452,9308,380,44,0.0,17,17,0,461
4453,9309,380,3,7.0,6,6,0,461
4454,9310,380,37,7.0,7,7,0,461
4455,9311,380,49,0.0,18,18,0,461
4456,9312,380,45,0.0,15,15,0,461
4457,9313,380,35,0.0,12,12,0,461
4458,9314,381,1,132.0,1,1,10,462
4459,9315,381,6,44.0,2,2,0,462
4460,9316,381,32,16.0,4,4,0,462
4461,9317,381,21,10.0,5,5,0,462
4462,9318,381,22,22.0,3,3,0,462
4463,9319,381,27,0.0,14,14,0,462
4464,9320,381,48,3.0,9,9,0,462
4465,9321,381,25,5.0,8,8,0,462
4466,9322,381,18,1.0,10,10,0,462
4467,9323,381,33,0.0,11,11,0,462
4468,9324,381,42,0.0,13,13,0,462
4469,9325,381,39,0.0,16,16,0,462
4470,9326,381,44,0.0,17,17,0,462
4471,9327,381,3,8.0,7,7,0,462
4472,9328,381,37,9.0,6,6,0,462
4473,9329,381,49,0.0,18,18,0,462
4474,9330,381,45,0.0,15,15,0,462
4475,9331,381,35,0.0,12,12,0,462
4476,9332,382,1,147.0,1,1,11,463
4477,9333,382,6,44.0,2,2,0,463
4478,9334,382,32,19.0,4,4,0,463
4479,9335,382,21,13.0,6,6,0,463
4480,9336,382,22,22.0,3,3,0,463
4481,9337,382,27,0.0,14,14,0,463
4482,9338,382,48,3.0,9,9,0,463
4483,9339,382,25,5.0,8,8,0,463
4484,9340,382,18,1.0,10,10,0,463
4485,9341,382,33,0.0,11,11,0,463
4486,9342,382,42,0.0,13,13,0,463
4487,9343,382,39,0.0,16,16,0,463
4488,9344,382,44,0.0,17,17,0,463
4489,9345,382,3,8.0,7,7,0,463
4490,9346,382,37,13.0,5,5,0,463
4491,9347,382,49,0.0,18,18,0,463
4492,9348,382,45,0.0,15,15,0,463
4493,9349,382,35,0.0,12,12,0,463
4494,9350,383,1,147.0,1,1,11,464
4495,9351,383,6,59.0,2,2,1,464
4496,9352,383,32,19.0,5,5,0,464
4497,9353,383,21,20.0,4,4,0,464
4498,9354,383,22,23.0,3,3,0,464
4499,9355,383,27,0.0,14,14,0,464
4500,9356,383,48,3.0,9,9,0,464
4501,9357,383,25,5.0,8,8,0,464
4502,9358,383,18,1.0,10,10,0,464
4503,9359,383,33,0.0,11,11,0,464
4504,9360,383,42,0.0,13,13,0,464
4505,9361,383,39,0.0,16,16,0,464
4506,9362,383,44,0.0,17,17,0,464
4507,9363,383,3,8.0,7,7,0,464
4508,9364,383,37,15.0,6,6,0,464
4509,9365,383,49,0.0,18,18,0,464
4510,9366,383,45,0.0,15,15,0,464
4511,9367,383,35,0.0,12,12,0,464
4512,9368,384,1,157.0,1,1,12,465
4513,9369,384,6,61.0,2,2,1,465
4514,9370,384,32,19.0,6,6,0,465
4515,9371,384,21,23.0,4,4,0,465
4516,9372,384,22,27.0,3,3,0,465
4517,9373,384,27,0.0,14,14,0,465
4518,9374,384,48,3.0,9,9,0,465
4519,9375,384,25,5.0,8,8,0,465
4520,9376,384,18,1.0,10,10,0,465
4521,9377,384,33,0.0,11,11,0,465
4522,9378,384,42,0.0,13,13,0,465
4523,9379,384,39,0.0,15,15,0,465
4524,9380,384,44,0.0,17,17,0,465
4525,9381,384,3,8.0,7,7,0,465
4526,9382,384,37,21.0,5,5,0,465
4527,9383,384,49,0.0,18,18,0,465
4528,9384,384,45,0.0,16,16,0,465
4529,9385,384,35,0.0,12,12,0,465
4530,9386,385,1,169.0,1,1,13,466
4531,9387,385,6,62.0,2,2,1,466
4532,9388,385,32,19.0,6,6,0,466
4533,9389,385,21,23.0,4,4,0,466
4534,9390,385,22,31.0,3,3,0,466
4535,9391,385,27,0.0,14,14,0,466
4536,9392,385,48,3.0,9,9,0,466
4537,9393,385,25,5.0,8,8,0,466
4538,9394,385,18,1.0,10,10,0,466
4539,9395,385,33,0.0,11,11,0,466
4540,9396,385,42,0.0,13,13,0,466
4541,9397,385,39,0.0,15,15,0,466
4542,9398,385,44,0.0,17,17,0,466
4543,9399,385,3,16.0,7,7,0,466
4544,9400,385,37,21.0,5,5,0,466
4545,9401,385,49,0.0,18,18,0,466
4546,9402,385,45,0.0,16,16,0,466
4547,9403,385,35,0.0,12,12,0,466
4548,9404,386,1,184.0,1,1,14,467
4549,9405,386,6,65.0,2,2,1,467
4550,9406,386,32,19.0,6,6,0,467
4551,9407,386,21,23.0,4,4,0,467
4552,9408,386,22,37.0,3,3,0,467
4553,9409,386,27,0.0,15,15,0,467
4554,9410,386,48,3.0,9,9,0,467
4555,9411,386,25,5.0,8,8,0,467
4556,9412,386,18,1.0,10,10,0,467
4557,9413,386,33,0.0,11,11,0,467
4558,9414,386,42,0.0,14,14,0,467
4559,9415,386,39,0.0,13,13,0,467
4560,9416,386,44,0.0,17,17,0,467
4561,9417,386,3,17.0,7,7,0,467
4562,9418,386,37,21.0,5,5,0,467
4563,9419,386,49,0.0,18,18,0,467
4564,9420,386,45,0.0,16,16,0,467
4565,9421,386,35,0.0,12,12,0,467
4566,9422,387,1,199.0,1,1,15,468
4567,9423,387,6,65.0,2,2,1,468
4568,9424,387,32,23.0,4,4,0,468
4569,9425,387,21,23.0,5,5,0,468
4570,9426,387,22,39.0,3,3,0,468
4571,9427,387,27,0.0,15,15,0,468
4572,9428,387,48,3.0,9,9,0,468
4573,9429,387,25,5.0,8,8,0,468
4574,9430,387,18,1.0,10,10,0,468
4575,9431,387,33,0.0,11,11,0,468
4576,9432,387,42,0.0,14,14,0,468
4577,9433,387,39,0.0,13,13,0,468
4578,9434,387,44,0.0,17,17,0,468
4579,9435,387,3,20.0,7,7,0,468
4580,9436,387,37,22.0,6,6,0,468
4581,9437,387,49,0.0,18,18,0,468
4582,9438,387,45,0.0,16,16,0,468
4583,9439,387,35,0.0,12,12,0,468
4584,9440,388,1,13.0,1,1,1,437
4585,9441,388,3,7.0,2,2,0,437
4586,9442,388,6,3.0,3,3,0,437
4587,9443,388,22,2.0,4,4,0,437
4588,9444,388,32,0.0,5,5,0,437
4589,9445,388,49,0.0,6,6,0,437
4590,9446,388,25,0.0,7,7,0,437
4591,9447,388,39,0.0,8,8,0,437
4592,9448,388,21,0.0,9,9,0,437
4593,9449,388,34,0.0,10,10,0,437
4594,9450,388,45,0.0,11,11,0,437
4595,9451,388,18,0.0,12,12,0,437
4596,9452,388,37,0.0,13,13,0,437
4597,9453,389,1,16.0,2,2,1,438
4598,9454,389,3,16.0,1,1,1,438
4599,9455,389,6,7.0,4,4,0,438
4600,9456,389,22,2.0,6,6,0,438
4601,9457,389,32,7.0,3,3,0,438
4602,9458,389,49,2.0,5,5,0,438
4603,9459,389,25,0.0,7,7,0,438
4604,9460,389,39,0.0,11,11,0,438
4605,9461,389,21,0.0,10,10,0,438
4606,9462,389,34,0.0,8,8,0,438
4607,9463,389,45,0.0,12,12,0,438
4608,9464,389,18,0.0,13,13,0,438
4609,9465,389,37,0.0,14,14,0,438
4610,9466,389,33,0.0,9,9,0,438
4611,9467,389,27,0.0,15,15,0,438
4612,9468,390,1,31.0,1,1,2,439
4613,9469,390,3,16.0,2,2,1,439
4614,9470,390,6,7.0,4,4,0,439
4615,9471,390,22,2.0,8,8,0,439
4616,9472,390,32,9.0,3,3,0,439
4617,9473,390,49,2.0,7,7,0,439
4618,9474,390,25,0.0,10,10,0,439
4619,9475,390,39,0.0,12,12,0,439
4620,9476,390,21,3.0,6,6,0,439
4621,9477,390,34,4.0,5,5,0,439
4622,9478,390,45,0.0,13,13,0,439
4623,9479,390,18,0.0,15,15,0,439
4624,9480,390,37,0.0,14,14,0,439
4625,9481,390,33,0.0,11,11,0,439
4626,9482,390,27,1.0,9,9,0,439
4627,9483,391,1,31.0,1,1,2,440
4628,9484,391,3,22.0,2,2,1,440
4629,9485,391,6,14.0,4,4,0,440
4630,9486,391,22,2.0,9,9,0,440
4631,9487,391,32,18.0,3,3,1,440
4632,9488,391,49,2.0,7,7,0,440
4633,9489,391,25,2.0,8,8,0,440
4634,9490,391,39,0.0,13,13,0,440
4635,9491,391,21,3.0,6,6,0,440
4636,9492,391,34,4.0,5,5,0,440
4637,9493,391,45,0.0,14,14,0,440
4638,9494,391,18,0.0,15,15,0,440
4639,9495,391,37,1.0,11,11,0,440
4640,9496,391,33,0.0,12,12,0,440
4641,9497,391,27,1.0,10,10,0,440
4642,9498,392,1,35.0,1,1,2,441
4643,9499,392,3,30.0,2,2,1,441
4644,9500,392,6,17.0,4,4,0,441
4645,9501,392,22,2.0,9,9,0,441
4646,9502,392,32,27.0,3,3,2,441
4647,9503,392,49,2.0,7,7,0,441
4648,9504,392,25,2.0,8,8,0,441
4649,9505,392,39,0.0,13,13,0,441
4650,9506,392,21,4.0,6,6,0,441
4651,9507,392,34,4.0,5,5,0,441
4652,9508,392,45,0.0,14,14,0,441
4653,9509,392,18,0.0,15,15,0,441
4654,9510,392,37,1.0,11,11,0,441
4655,9511,392,33,0.0,12,12,0,441
4656,9512,392,27,1.0,10,10,0,441
4657,9513,393,1,39.0,2,2,2,442
4658,9514,393,3,45.0,1,1,2,442
4659,9515,393,6,17.0,4,4,0,442
4660,9516,393,22,4.0,7,7,0,442
4661,9517,393,32,30.0,3,3,2,442
4662,9518,393,49,2.0,9,9,0,442
4663,9519,393,25,3.0,8,8,0,442
4664,9520,393,39,0.0,13,13,0,442
4665,9521,393,21,4.0,6,6,0,442
4666,9522,393,34,4.0,5,5,0,442
